53.406,40.777,41.853,17.141,43.121,32.821,18.334,119.81,72.018,57.743,18.236,45.09,55.112,68.726,37.012,48.821,18.762,28.636,18.31,26.603,10.429,47.343,12.465,90.493,59.154,50.302,22.551,20.046,14.509,30.418,38.097,77.248
52.904,40.464,41.185,16.811,42.8,31.991,18.01,119.01,71.642,57.511,18.444,44.932,54.533,68.313,36.901,48.876,18.674,28.142,18.048,25.989,10.331,46.796,12.716,90.149,58.733,49.957,22.986,19.672,14.266,29.855,37.195,76.963
52.404,40.145,40.518,16.485,42.479,31.174,17.689,118.19,71.265,57.271,18.659,44.766,53.958,67.891,36.792,48.92,18.588,27.657,17.789,25.381,10.234,46.253,12.965,89.796,58.314,49.609,23.418,19.303,14.027,29.299,36.302,76.669
51.907,39.823,39.852,16.163,42.16,30.372,17.372,117.35,70.887,57.022,18.882,44.592,53.385,67.462,36.683,48.953,18.502,27.182,17.533,24.78,10.138,45.715,13.213,89.432,57.895,49.257,23.845,18.938,13.791,28.75,35.42,76.368
51.413,39.496,39.188,15.847,41.843,29.583,17.058,116.5,70.508,56.765,19.112,44.41,52.815,67.026,36.574,48.975,18.416,26.717,17.279,24.185,10.043,45.18,13.457,89.059,57.478,48.901,24.267,18.577,13.558,28.21,34.55,76.058
50.921,39.166,38.526,15.535,41.527,28.809,16.749,115.64,70.127,56.5,19.347,44.22,52.249,66.583,36.464,48.985,18.331,26.26,17.027,23.598,9.9491,44.65,13.697,88.676,57.061,48.541,24.681,18.22,13.328,27.677,33.693,75.74
50.433,38.832,37.868,15.228,41.213,28.051,16.443,114.77,69.745,56.226,19.587,44.021,51.685,66.133,36.352,48.982,18.246,25.813,16.779,23.018,9.8564,44.123,13.933,88.282,56.646,48.177,25.085,17.868,13.101,27.152,32.848,75.415
49.946,38.495,37.212,14.926,40.9,27.307,16.14,113.89,69.362,55.943,19.832,43.814,51.125,65.676,36.238,48.967,18.162,25.375,16.533,22.447,9.7649,43.601,14.164,87.879,56.231,47.81,25.479,17.52,12.878,26.636,32.017,75.082
49.463,38.154,36.561,14.63,40.589,26.58,15.841,112.99,68.977,55.652,20.08,43.598,50.568,65.213,36.121,48.937,18.077,24.946,16.289,21.884,9.6744,43.083,14.389,87.466,55.818,47.438,25.86,17.176,12.657,26.128,31.2,74.742
48.982,37.811,35.915,14.339,40.279,25.868,15.546,112.08,68.592,55.353,20.33,43.373,50.013,64.745,36,48.893,17.993,24.525,16.048,21.33,9.585,42.57,14.607,87.043,55.406,47.063,26.227,16.836,12.44,25.63,30.398,74.394
48.504,37.465,35.274,14.054,39.971,25.173,15.255,111.17,68.205,55.045,20.583,43.139,49.462,64.27,35.874,48.834,17.908,24.114,15.81,20.787,9.4967,42.06,14.818,86.61,54.995,46.683,26.578,16.5,12.226,25.141,29.612,74.039
48.028,37.116,34.639,13.774,39.665,24.495,14.967,110.24,67.817,54.728,20.837,42.896,48.914,63.79,35.743,48.76,17.823,23.711,15.575,20.253,9.4095,41.554,15.02,86.166,54.585,46.298,26.912,16.168,12.015,24.661,28.842,73.676
47.555,36.765,34.009,13.5,39.36,23.834,14.684,109.31,67.428,54.403,21.092,42.644,48.369,63.305,35.606,48.669,17.737,23.317,15.342,19.73,9.3234,41.053,15.213,85.713,54.176,45.91,27.227,15.841,11.807,24.192,28.089,73.307
47.085,36.412,33.387,13.232,39.056,23.19,14.403,108.37,67.037,54.07,21.346,42.382,47.827,62.814,35.462,48.561,17.651,22.931,15.111,19.217,9.2384,40.556,15.397,85.25,53.768,45.517,27.52,15.518,11.602,23.732,27.354,72.93
46.618,36.058,32.772,12.97,38.755,22.565,14.127,107.42,66.646,53.727,21.599,42.112,47.288,62.319,35.31,48.436,17.565,22.554,14.884,18.717,9.1545,40.091,15.57,84.777,53.361,45.119,27.792,15.198,11.401,23.283,26.637,72.547
46.153,35.701,32.165,12.714,38.454,21.957,13.854,106.46,66.253,53.377,21.85,41.831,46.752,61.82,35.151,48.293,17.478,22.185,14.659,18.228,9.0717,39.474,15.732,84.294,52.955,44.717,28.039,14.884,11.203,22.845,25.938,72.157
45.691,35.343,31.567,12.464,38.155,21.368,13.585,105.49,65.859,53.018,22.099,41.541,46.219,61.317,34.983,48.132,17.39,21.824,14.436,17.752,8.99,38.866,15.881,83.801,52.55,44.31,28.26,14.573,11.007,22.417,25.259,71.76
45.231,34.984,30.977,12.221,37.858,20.798,13.319,104.51,65.463,52.651,22.345,41.241,45.69,60.809,34.806,47.951,17.302,21.471,14.217,17.289,8.9093,38.268,16.018,83.298,52.146,43.898,28.454,14.266,10.815,22.001,24.599,71.357
44.774,34.624,30.397,11.984,37.562,20.245,13.058,103.53,65.067,52.276,22.586,40.931,45.163,60.298,34.622,47.75,17.213,21.126,14,16.839,8.8298,37.679,16.142,82.787,51.744,43.482,28.62,13.964,10.626,21.595,23.957,70.948
44.32,34.262,29.825,11.754,37.268,19.711,12.8,102.54,64.669,51.893,22.823,40.612,44.639,59.783,34.429,47.528,17.124,20.789,13.785,16.401,8.7513,37.1,16.251,82.266,51.342,43.061,28.754,13.666,10.441,21.201,23.334,70.533
43.868,33.9,29.261,11.529,36.975,19.194,12.545,101.55,64.27,51.503,23.054,40.284,44.119,59.265,34.229,47.286,17.035,20.459,13.573,15.977,8.6738,36.531,16.345,81.737,50.941,42.635,28.856,13.372,10.258,20.817,22.728,70.111
43.42,33.536,28.707,11.311,36.684,18.694,12.295,100.55,63.87,51.106,23.278,39.948,43.601,58.744,34.021,47.022,16.945,20.138,13.364,15.565,8.6361,35.971,16.423,81.2,50.542,42.205,28.925,13.082,10.078,20.443,22.14,69.684
42.973,33.172,28.161,11.098,36.395,18.211,12.048,99.541,63.469,50.702,23.496,39.603,43.087,58.22,33.806,46.735,16.855,19.824,13.157,15.165,8.5983,35.42,16.485,80.654,50.143,41.771,28.957,12.796,9.9021,20.08,21.57,69.252
42.53,32.807,27.623,10.892,36.107,17.745,11.804,98.529,63.066,50.292,23.706,39.25,42.576,57.693,33.584,46.426,16.764,19.517,12.923,14.777,8.5604,34.879,16.53,80.1,49.746,41.334,28.953,12.515,9.7289,19.727,21.016,68.814
42.089,32.442,27.094,10.691,35.82,17.295,11.565,97.511,62.662,49.874,23.907,38.889,42.067,57.163,33.355,46.093,16.673,19.217,12.755,14.402,8.5223,34.347,16.556,79.539,49.35,40.892,28.909,12.238,9.5589,19.383,20.48,68.371
41.651,32.076,26.573,10.496,35.535,16.861,11.329,96.489,62.257,49.451,24.099,38.521,41.562,56.63,33.119,45.736,16.582,18.925,12.589,14.038,8.4843,33.823,16.564,78.97,48.954,40.447,28.826,11.965,9.392,19.05,19.96,67.923
41.215,31.709,26.061,10.307,35.252,16.443,11.097,95.462,61.851,49.022,24.281,38.145,41.06,56.095,32.877,45.354,16.491,18.64,12.425,13.685,8.4461,33.309,16.552,78.394,48.56,39.999,28.7,11.696,9.2283,18.726,19.457,67.47
40.782,31.343,25.557,10.123,34.97,16.041,10.868,94.432,61.443,48.587,24.451,37.763,40.561,55.558,32.628,44.947,16.4,18.362,12.263,13.344,8.4079,32.803,16.52,77.811,48.167,39.548,28.53,11.431,8.9769,18.412,18.969,67.012
40.431,30.976,25.061,9.9443,34.689,15.654,10.643,93.397,61.034,48.146,24.611,37.373,40.065,55.019,32.373,44.514,16.309,18.091,12.102,13.014,8.3696,32.307,16.467,77.221,47.775,39.094,28.315,11.171,8.9198,18.107,18.497,66.55
39.902,30.609,24.573,9.7712,34.41,15.282,10.422,92.36,60.624,47.701,24.757,36.977,39.572,54.478,32.112,44.054,16.217,17.826,11.944,12.695,8.3313,31.819,16.392,76.625,47.384,38.637,28.052,10.914,8.8645,17.811,18.041,66.084
39.379,30.242,24.093,9.6033,34.133,14.924,10.205,91.319,60.213,47.25,24.891,36.575,39.083,53.936,31.845,43.567,16.126,17.568,11.788,12.387,8.293,31.339,16.294,76.023,46.994,38.178,27.741,10.662,8.8111,17.525,17.599,65.614
38.859,29.875,23.621,9.4406,33.857,14.581,9.9911,90.276,59.801,46.795,25.011,36.167,38.596,53.391,31.573,43.053,16.035,17.317,11.633,12.09,8.2547,30.868,16.174,75.415,46.605,37.716,27.38,10.414,8.7595,17.247,17.173,65.14
38.344,29.508,23.158,9.2829,33.583,14.252,9.7811,89.23,59.387,46.335,25.116,35.754,38.112,52.845,31.295,42.51,15.943,17.073,11.481,11.802,8.2163,30.405,16.029,74.801,46.217,37.253,26.967,10.17,8.7097,16.978,16.761,64.662
37.834,29.142,22.701,9.1302,33.311,13.937,9.5748,88.182,58.972,45.87,25.206,35.335,37.631,52.299,31.012,41.938,15.852,16.834,11.33,11.526,8.178,29.951,15.859,74.182,45.83,36.787,26.5,9.9305,8.6616,16.717,16.364,64.181
37.329,28.776,22.253,8.9824,33.039,13.636,9.3721,87.133,58.556,45.402,25.279,34.911,37.154,51.75,30.725,41.336,15.761,16.602,11.181,11.259,8.1398,29.505,15.664,73.557,45.444,36.32,25.977,9.6951,8.6152,16.465,15.98,63.696
36.828,28.411,21.812,8.8394,32.77,13.347,9.1308,86.082,58.139,44.93,25.336,34.482,36.679,51.201,30.432,40.704,15.67,16.377,11.034,11.001,8.1015,29.067,15.442,72.928,45.06,35.852,25.398,9.4638,8.5704,16.22,15.611,63.208
36.332,28.047,21.379,8.701,32.502,13.072,9.0395,85.03,57.72,44.454,25.375,34.049,36.208,50.652,30.135,40.042,15.579,16.157,10.889,10.754,8.0633,28.637,15.194,72.294,44.676,35.382,24.76,9.2367,8.5273,15.984,15.255,62.717
35.841,27.683,20.954,8.5672,32.235,12.809,8.9515,83.978,57.3,43.975,25.395,33.611,35.74,50.101,29.833,39.347,15.488,15.943,10.746,10.516,8.0252,28.214,14.917,71.656,44.293,34.911,24.062,9.0138,8.4857,15.756,14.912,62.224
35.354,27.32,20.536,8.438,31.97,12.559,8.8666,82.925,56.879,43.493,25.397,33.17,35.274,49.551,29.527,38.621,15.398,15.735,10.605,10.287,7.9871,27.8,14.612,71.013,43.912,34.439,23.302,8.795,8.4456,15.536,14.581,61.727
